,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
21,49.53135555555556,56.19677777777778,55.81757777777778,53.047355555555555,57.654333333333334,54.5276,59.187466666666666,57.28016666666667,58.906522222222215,61.72965555555556,61.45881111111112,61.45881111111112,61.45881111111112,61.45881111111112,61.45881111111112,61.45881111111112,61.45881111111112,61.45881111111112,61.45881111111112,61.45881111111112,61.45881111111112,61.45881111111112,61.45881111111112,61.45881111111112,61.45881111111112
22,42.81934444444445,53.14373333333333,47.42377777777778,47.42001111111111,59.210144444444445,40.354,46.408411111111114,50.69476666666666,48.81014444444444,39.47657777777778,53.26531111111112,46.49534444444445,52.19638888888889,49.84883333333333,49.84883333333333,49.84883333333333,49.84883333333333,49.84883333333333,49.84883333333333,49.84883333333333,49.84883333333333,49.84883333333333,49.84883333333333,49.84883333333333,49.84883333333333
23,60.345166666666664,68.9732888888889,70.43587777777778,74.17232222222222,68.71252222222222,69.59058888888889,71.18795555555556,72.12268888888889,71.8632,73.19601111111112,74.02242222222222,73.63315555555556,73.63315555555556,73.63315555555556,73.63315555555556,73.63315555555556,73.63315555555556,73.63315555555556,73.63315555555556,73.63315555555556,73.63315555555556,73.63315555555556,73.63315555555556,73.63315555555556,73.63315555555556
24,55.41193333333334,54.06905555555555,49.618300000000005,46.74225555555556,55.91836666666667,55.69163333333333,53.50214444444445,56.29001111111111,55.13101111111111,55.24438888888889,54.17863333333333,54.17863333333333,54.17863333333333,54.17863333333333,54.17863333333333,54.17863333333333,54.17863333333333,54.17863333333333,54.17863333333333,54.17863333333333,54.17863333333333,54.17863333333333,54.17863333333333,54.17863333333333,54.17863333333333
25,55.81631111111111,53.354755555555556,60.76717777777779,58.53363333333333,60.14991111111111,51.58226666666667,55.64625555555555,58.92036666666667,57.99193333333332,50.61854444444444,52.24238888888889,52.24238888888889,52.24238888888889,52.24238888888889,52.24238888888889,52.24238888888889,52.24238888888889,52.24238888888889,52.24238888888889,52.24238888888889,52.24238888888889,52.24238888888889,52.24238888888889,52.24238888888889,52.24238888888889
26,64.66993333333333,61.545744444444445,61.870733333333334,60.720600000000005,63.591588888888886,56.15897777777778,65.09574444444443,58.66213333333334,60.78861111111111,60.93601111111111,66.98035555555556,66.98035555555556,66.98035555555556,66.98035555555556,66.98035555555556,66.98035555555556,66.98035555555556,66.98035555555556,66.98035555555556,66.98035555555556,66.98035555555556,66.98035555555556,66.98035555555556,66.98035555555556,66.98035555555556
27,45.85538888888888,54.1547,48.15572222222222,44.900488888888894,51.56335555555555,52.159244444444454,48.13051111111112,50.58641111111111,53.602288888888886,51.50163333333333,43.78937777777779,54.64095555555556,54.64095555555556,54.64095555555556,54.64095555555556,54.64095555555556,54.64095555555556,54.64095555555556,54.64095555555556,54.64095555555556,54.64095555555556,54.64095555555556,54.64095555555556,54.64095555555556,54.64095555555556
28,52.340022222222224,54.726622222222225,45.34013333333334,51.554544444444446,55.69286666666666,52.84201111111111,52.116411111111105,55.357777777777784,57.75573333333333,52.13907777777777,51.12056666666666,53.66716666666667,56.989799999999995,55.062999999999995,55.062999999999995,55.062999999999995,55.062999999999995,55.062999999999995,55.062999999999995,55.062999999999995,55.062999999999995,55.062999999999995,55.062999999999995,55.062999999999995,55.062999999999995
29,60.466111111111104,56.61943333333333,64.25927777777777,61.84431111111111,64.50868888888888,64.81858888888888,69.10934444444445,68.35979999999999,69.43185555555556,65.17133333333334,71.63643333333333,71.63643333333333,71.63643333333333,71.63643333333333,71.63643333333333,71.63643333333333,71.63643333333333,71.63643333333333,71.63643333333333,71.63643333333333,71.63643333333333,71.63643333333333,71.63643333333333,71.63643333333333,71.63643333333333
30,50.02896666666666,51.53439999999999,47.15546666666667,47.74503333333333,46.36935555555556,52.911300000000004,52.53087777777778,49.80222222222222,50.86922222222223,54.226511111111115,46.228255555555556,46.228255555555556,46.228255555555556,46.228255555555556,46.228255555555556,46.228255555555556,46.228255555555556,46.228255555555556,46.228255555555556,46.228255555555556,46.228255555555556,46.228255555555556,46.228255555555556,46.228255555555556,46.228255555555556
